sFayHCmedi,Chromosome,start,end,pFayHCmedi,FayHCmedi,genes
p14c8.4,8,34775000,48240000,0.09413381562790896,0.02982642178685019,"UNC5D, KCNU1, ZNF703, ERLIN2, PLPBP, ADGRA2, BRF2, RAB11FIP1, GOT1L1, ADRB3, EIF4EBP1, ASH2L, STAR, LSM1, BAG4, DDHD2, PLPP5, NSD3, LETM2, FGFR1, TACC1, PLEKHA2, HTRA4, TM2D2, ADAM9, ADAM32, ADAM18, ADAM2, IDO1, IDO2, TCIM, ZMAT4, SFRP1, GOLGA7, GINS4, GPAT4, NKX6-3, ANK1, KAT6A, AP3M2, PLAT, IKBKB, POLB, DKK4, VDAC3, SLC20A2, SMIM19, CHRNB3, CHRNA6, THAP1, RNF170, HOOK3, FNTA, POMK, HGSNAT, SPIDR, CEBPD, PRKDC, MCM4, UBE2V2"
p14c8.5,8,48235000,50290000,0.009905363531325952,-0.029960918565016176,"EFCAB1, SNAI2, PPDPFL, SNTG1"
p14c8.6,8,50285000,50820000,0.9999977122106943,0.2583939764069407,
p14c8.7,8,50815000,54675000,0.7083681147415406,0.057129360075633226,"PXDNL, PCMTD1, ST18, ALKAL1, RB1CC1, NPBWR1, OPRK1, ATP6V1H, RGS20, TCEA1, LYPLA1, MRPL15, SOX17, RP1"
p14c8.8,8,54670000,54750000,2.383006334298506e-12,-0.47385802602039634,
p14c8.9,8,54745000,67470000,0.23740238047951923,0.039984101609448194,"XKR4, TMEM68, TGS1, LYN, RPS20, MOS, PLAG1, CHCHD7, SDR16C5, PENK, BPNT2, FAM110B, UBXN2B, CYP7A1, SDCBP, NSMAF, TOX, CA8, RAB2A, CHD7, CLVS1, ASPH, GGH, TTPA, YTHDF3, BHLHE22, CYP7B1, ARMC1, MTFR1, PDE7A, DNAJC5B, TRIM55, CRH, RRS1, ADHFE1, VXN, MYBL1, VCPIP1, SGK3, MCMDC2, TCF24, PPP1R42, COPS5, CSPP1, ARFGEF1, CPA6"
p14c8.10,8,67465000,68160000,0.9995798309285102,0.21454957460148807,PREX2
p14c8.11,8,68155000,99560000,0.2657811267470725,0.035788083682667615,"C8orf34, SULF1, SLCO5A1, PRDM14, NCOA2, TRAM1, LACTB2, XKR9, EYA1, MSC, TRPA1, KCNB2, TERF1, SBSPON, C8orf89, RPL7, RDH10, STAU2, UBE2W, ELOC, TMEM70, LY96, JPH1, GDAP1, PI15, CRISPLD1, HNF4G, ZFHX4, PEX2, PKIA, ZC2HC1A, IL7, STMN2, HEY1, MRPS28, TPD52, ZBTB10, ZNF704, PAG1, FABP5, PMP2, FABP4, FABP12, IMPA1, SLC10A5, ZFAND1, CHMP4C, SNX16, RALYL, LRRCC1, E2F5, RBIS, CA13, CA1, CA3, CA2, PSKH2, ATP6V0D2, SLC7A13, WWP1, RMDN1, CPNE3, CNGB3, CNBD1, DCAF4L2, MMP16, RIPK2, OSGIN2, NBN, DECR1, CALB1, TMEM64, NECAB1, C8orf88, PIP4P2, OTUD6B, LRRC69, SLC26A7, RUNX1T1, TRIQK, CIBAR1, RBM12B, TMEM67, PDP1, CDH17, GEM, RAD54B, FSBP, VIRMA, ESRP1, DPY19L4, INTS8, CCNE2, NDUFAF6, TP53INP1, PLEKHF2, C8orf37, GDF6, UQCRB, MTERF3, PTDSS1, SDC2, CPQ, TSPYL5, MTDH, LAPTM4B, MATN2, RPL30, ERICH5, RIDA, POP1, NIPAL2, KCNS2, STK3, OSR2, VPS13B"
p14c8.12,8,99555000,99875000,0.0025889507253162697,-0.16275197393648658,
p14c8.13,8,99870000,112585000,0.5737150713427026,0.04858731295422157,"COX6C, RGS22, FBXO43, POLR2K, SPAG1, RNF19A, ANKRD46, SNX31, PABPC1, YWHAZ, ZNF706, GRHL2, NCALD, RRM2B, UBR5, ODF1, KLF10, AZIN1, ATP6V1C1, BAALC, FZD6, CTHRC1, SLC25A32, DCAF13, RIMS2, DCSTAMP, DPYS, LRP12, ZFPM2, OXR1, ABRA, ANGPT1, RSPO2, EIF3E, EMC2, TMEM74, TRHR, NUDCD1, ENY2, PKHD1L1, EBAG9, SYBU, KCNV1, CSMD3"
p14c8.14,8,112580000,113610000,0.0007414401085359618,-0.08207161246020248,
p14c8.15,8,113605000,146300000,0.025511591006690135,0.03394006796984726,"TRPS1, EIF3H, UTP23, RAD21, AARD, SLC30A8, MED30, EXT1, SAMD12, TNFRSF11B, COLEC10, MAL2, CCN3, ENPP2, TAF2, DSCC1, DEPTOR, COL14A1, MRPL13, MTBP, SNTB1, HAS2, ZHX2, DERL1, TBC1D31, FAM83A, C8orf76, ZHX1-C8orf76, ZHX1, ATAD2, NTAQ1, FBXO32, KLHL38, ANXA13, FAM91A1, FER1L6, TMEM65, TRMT12, RNF139, TATDN1, NDUFB9, MTSS1, ZNF572, SQLE, WASHC5, NSMCE2, TRIB1, LRATD2, POU5F1B, MYC, GSDMC, CYRIB, ASAP1, ADCY8, EFR3A, OC90, KCNQ3, LRRC6, TMEM71, PHF20L1, TG, SLA, CCN4, NDRG1, ST3GAL1, ZFAT, KHDRBS3, FAM135B, COL22A1, KCNK9, TRAPPC9, CHRAC1, AGO2, PTK2, DENND3, SLC45A4, GPR20, PTP4A3, TSNARE1, ADGRB1, ARC, JRK, PSCA, LY6K, THEM6, SLURP1, LYPD2, SLURP2, LYNX1, LY6D, GML, CYP11B1, CYP11B2, LY6E, LY6H, GPIHBP1, ZFP41, GLI4, ZNF696, TOP1MT, RHPN1, MAFA, ZC3H3, GSDMD, MROH6, NAPRT, EEF1D, TIGD5, PYCR3, GFUS, ZNF623, ZNF707, CCDC166, MAPK15, FAM83H, SCRIB, PUF60, NRBP2, EPPK1, PLEC, PARP10, GRINA, SPATC1, OPLAH, EXOSC4, GPAA1, CYC1, SHARPIN, MAF1, WDR97, HGH1, MROH1, BOP1, SCX, HSF1, DGAT1, SCRT1, TMEM249, FBXL6, SLC52A2, ADCK5, CPSF1, SLC39A4, VPS28, TONSL, CYHR1, KIFC2, FOXH1, PPP1R16A, GPT, MFSD3, RECQL4, LRRC14, LRRC24, C8orf82, ARHGAP39, ZNF251, ZNF34, RPL8, ZNF517, ZNF7, COMMD5, ZNF250, ZNF16, C8orf33"
p14c9.0,9,110000,3230000,0.9030958755818188,0.07725898967653543,"FOXD4, CBWD1, DOCK8, KANK1, DMRT1, DMRT3, DMRT2, SMARCA2, VLDLR, KCNV2, PUM3, RFX3"
p14c9.1,9,3225000,3450000,0.9990873382333468,0.24076810597796564,
p14c9.2,9,3445000,9635000,0.25924964515464566,0.033734512629700016,"GLIS3, SLC1A1, SPATA6L, PLPP6, CDC37L1, AK3, RCL1, JAK2, INSL6, INSL4, RLN2, RLN1, PLGRKT, CD274, PDCD1LG2, RIC1, ERMP1, MLANA, RANBP6, IL33, TPD52L3, UHRF2, GLDC, KDM4C, DMAC1, PTPRD"
p14c9.3,9,9630000,9755000,0.00017531756576495336,-0.23327707265451536,
p14c9.4,9,9750000,31730000,0.8508883550440608,0.04810873948827215,"TYRP1, LURAP1L, MPDZ, NFIB, ZDHHC21, CER1, FREM1, TTC39B, SNAPC3, PSIP1, CCDC171, BNC2, CNTLN, SH3GL2, ADAMTSL1, SAXO1, RRAGA, HAUS6, PLIN2, DENND4C, RPS6, ACER2, SLC24A2, MLLT3, FOCAD, HACD4, IFNB1, IFNW1, IFNA21, IFNA4, IFNA7, IFNA10, IFNA16, IFNA17, IFNA14, IFNA5, KLHL9, IFNA6, IFNA13, IFNA2, IFNA8, IFNA1, IFNE, MTAP, CDKN2A, CDKN2B, DMRTA1, ELAVL2, IZUMO3, TUSC1, CAAP1, PLAA, IFT74, LRRC19, TEK, EQTN, MOB3B, IFNK, C9orf72, LINGO2"
p14c9.5,9,31725000,31795000,0.9999985460434588,0.39917988183773906,
p14c9.6,9,31790000,97425000,0.1752507329361117,0.03643027958748324,"ACO1, DDX58, TOPORS, SMIM27, NDUFB6, TAF1L, TMEM215, APTX, DNAJA1, SMU1, B4GALT1, SPINK4, BAG1, CHMP5, NFX1, AQP7, AQP3, NOL6, PRSS3, UBE2R2, UBAP2, DCAF12, UBAP1, KIF24, NUDT2, MYORG, C9orf24, FAM219A, DNAI1, ENHO, CNTFR, RPP25L, DCTN3, ARID3C, SIGMAR1, GALT, IL11RA, CCL27, LOC730098, CCL19, CCL21, FAM205A, PHF24, FAM205C, DNAJB5, C9orf131, VCP, FANCG, PIGO, STOML2, FAM214B, UNC13B, RUSC2, FAM166B, TESK1, CD72, SIT1, CCDC107, ARHGEF39, CA9, TPM2, TLN1, CREB3, GBA2, RGP1, MSMP, NPR2, SPAG8, HINT2, FAM221B, TMEM8B, OR13J1, HRCT1, OR2S2, RECK, GLIPR2, CCIN, CLTA, GNE, RNF38, MELK, PAX5, ZCCHC7, GRHPR, ZBTB5, POLR1E, FBXO10, TOMM5, FRMPD1, TRMT10B, EXOSC3, DCAF10, SLC25A51, SHB, ALDH1B1, IGFBPL1, ANKRD18A, CNTNAP3, SPATA31A1, FOXD4L6, CBWD6, CNTNAP3B, SPATA31A6, SPATA31A5, SPATA31A7, FOXD4L5, CBWD5, FOXD4L4, ZNF658, SPATA31A3, ANKRD20A1, CBWD3, FOXD4L3, PGM5, TMEM252, PIP5K1B, PABIR1, PRKACG, FXN, TJP2, FAM189A2, APBA1, PTAR1, C9orf135, MAMDC2, SMC5, KLF9, TRPM3, CEMIP2, ABHD17B, C9orf85, C9orf57, GDA, ZFAND5, TMC1, ALDH1A1, ANXA1, RORB, TRPM6, C9orf40, CARNMT1, NMRK1, OSTF1, PCSK5, RFK, GCNT1, PRUNE2, FOXB2, VPS13A, GNA14, GNAQ, CEP78, PSAT1, TLE4, TLE1, SPATA31D4, SPATA31D3, SPATA31D1, RASEF, FRMD3, IDNK, UBQLN1, GKAP1, KIF27, C9orf64, HNRNPK, RMI1, SLC28A3, NTRK2, AGTPBP1, NAA35, GOLM1, C9orf153, ISCA1, TUT7, GAS1, DAPK1, CTSL, SPATA31E1, CDK20, SPIN1, NXNL2, C9orf47, S1PR3, SHC3, CKS2, SECISBP2, SEMA4D, GADD45G, DIRAS2, SYK, AUH, NFIL3, ROR2, SPTLC1, IARS1, NOL8, CENPP, OGN, OMD, ECM2, IPPK, BICD2, ZNF484, FGD3, SUSD3, CARD19, NINJ1, WNK2, FAM120AOS, FAM120A, PHF2, BARX1, PTPDC1, ZNF169, NUTM2F, MFSD14B, FBP2, FBP1, AOPEP, FANCC, PTCH1, ERCC6L2, HSD17B3, SLC35D2, ZNF367, HABP4, CDC14B, PRXL2C, ZNF510, ZNF782, MFSD14C, NUTM2G, CTSV, CCDC180, TDRD7"
p14c9.7,9,97420000,97780000,0.999670535291872,0.21079390298458275,"TMOD1, TSTD2, NCBP1, XPA"
p14c9.8,9,97775000,106865000,0.12597033590378792,0.029151604874454628,"FOXE1, TRMO, HEMGN, ANP32B, NANS, TRIM14, CORO2A, TBC1D2, GABBR2, ANKS6, GALNT12, COL15A1, TGFBR1, ALG2, SEC61B, NR4A3, STX17, ERP44, INVS, TEX10, MSANTD3, TMEFF1, CAVIN4, PLPPR1, BAAT, MRPL50, ZNF189, ALDOB, PGAP4, RNF20, GRIN3A, PPP3R2, CYLC2, SMC2, OR13F1, OR13C4, OR13C3, OR13C8, OR13C5, OR13C2, OR13C9, OR13D1, NIPSNAP3A, NIPSNAP3B, ABCA1, SLC44A1, FSD1L, FKTN, TAL2, TMEM38B, ZNF462"
p14c9.9,9,106860000,106910000,0.9999999997703485,0.5448017297281912,
p14c9.10,9,106905000,107975000,0.28729038513019467,0.04456728302692377,"RAD23B, KLF4"
p14c9.11,9,107970000,108215000,0.9999998856795222,0.348711615986174,
p14c9.12,9,108210000,108365000,6.143864411196274e-05,-0.23051769783419643,
p14c9.13,9,108360000,122245000,0.013050145913391454,0.023064152040308147,"ACTL7B, ACTL7A, ELP1, ABITRAM, CTNNAL1, TMEM245, FRRS1L, EPB41L4B, PTPN3, PALM2AKAP2, C9orf152, TXN, TXNDC8, SVEP1, MUSK, LPAR1, OR2K2, ECPAS, ZNF483, PTGR1, DNAJC25, GNG10, SHOC1, UGCG, SUSD1, PTBP3, HSDL2, KIAA1958, INIP, SNX30, SLC46A2, ZNF883, ZFP37, SLC31A2, FKBP15, SLC31A1, CDC26, PRPF4, RNF183, WDR31, BSPRY, HDHD3, ALAD, POLE3, C9orf43, RGS3, ZNF618, AMBP, KIF12, COL27A1, ORM1, ORM2, AKNA, WHRN, ATP6V1G1, TMEM268, TEX53, TEX48, TNFSF15, TNFSF8, TNC, PAPPA, ASTN2, TRIM32, TLR4, BRINP1, CDK5RAP2, MEGF9, FBXW2, PSMD5, PHF19, TRAF1, C5, CNTRL, RAB14, GSN, STOM, DAB2IP, TTLL11, NDUFA8, MORN5, LHX6, RBM18"
p14c9.14,9,122240000,141075000,0.9630516154946316,0.06038765086340053,"MRRF, PTGS1, OR1J2, OR1J1, OR1J4, OR1N1, OR1L8, OR1N2, OR1Q1, OR1L1, OR1L3, OR1L4, OR1L6, OR5C1, OR1K1, PDCL, RC3H2, ZBTB6, ZBTB26, RABGAP1, GPR21, STRBP, CRB2, DENND1A, LHX2, NEK6, PSMB7, NR5A1, NR6A1, OLFML2A, WDR38, RPL35, ARPC5L, GOLGA1, SCAI, PPP6C, RABEPK, HSPA5, GAPVD1, MAPKAP1, PBX3, MVB12B, LMX1B, ZBTB43, ZBTB34, RALGPS1, ANGPTL2, GARNL3, SLC2A8, ZNF79, RPL12, LRSAM1, NIBAN2, STXBP1, PTRH1, CFAP157, TTC16, TOR2A, SH2D3C, CDK9, FPGS, ENG, AK1, ST6GALNAC6, ST6GALNAC4, PIP5KL1, DPM2, FAM102A, NAIF1, SLC25A25, PTGES2, LCN2, C9orf16, CIZ1, DNM1, GOLGA2, SWI5, TRUB2, COQ4, SLC27A4, URM1, CERCAM, ODF2, GLE1, SPTAN1, DYNC2I2, SET, PKN3, ZDHHC12, ZER1, TBC1D13, ENDOG, SPOUT1, KYAT1, LRRC8A, PHYHD1, DOLK, NUP188, SH3GLB2, MIGA2, DOLPP1, CRAT, PTPA, IER5L, NTMT1, C9orf50, ASB6, PRRX2, PTGES, TOR1B, TOR1A, C9orf78, USP20, FNBP1, GPR107, NCS1, ASS1, FUBP3, PRDM12, EXOSC2, ABL1, QRFP, FIBCD1, LAMC3, AIF1L, NUP214, FAM78A, PLPP7, PRRC2B, POMT1, UCK1, RAPGEF1, MED27, NTNG2, SETX, TTF1, CFAP77, BARHL1, DDX31, GTF3C4, AK8, SPACA9, TSC1, GFI1B, GTF3C5, CEL, RALGDS, GBGT1, OBP2B, SURF6, MED22, RPL7A, SURF1, SURF2, SURF4, STKLD1, REXO4, ADAMTS13, CACFD1, SLC2A6, MYMK, ADAMTSL2, FAM163B, DBH, SARDH, VAV2, BRD3OS, BRD3, WDR5, RXRA, COL5A1, FCN2, FCN1, OLFM1, PPP1R26, C9orf116, MRPS2, LCN1, OBP2A, PAEP, GLT6D1, LCN9, SOHLH1, KCNT1, CAMSAP1, UBAC1, NACC2, TMEM250, LHX3, QSOX2, CCDC187, GPSM1, DNLZ, CARD9, SNAPC4, ENTR1, PMPCA, INPP5E, SEC16A, NOTCH1, EGFL7, AGPAT2, DIPK1B, LCN10, LCN6, LCN8, LCN15, TMEM141, CCDC183, RABL6, AJM1, PHPT1, MAMDC4, EDF1, TRAF2, FBXW5, C8G, LCN12, PTGDS, LCNL1, PAXX, CLIC3, ABCA2, FUT7, NPDC1, ENTPD2, SAPCD2, UAP1L1, MAN1B1, DPP7, GRIN1, LRRC26, TMEM210, ANAPC2, SSNA1, TPRN, TMEM203, NDOR1, RNF208, CYSRT1, RNF224, SLC34A3, TUBB4B, FAM166A, STPG3, NELFB, TOR4A, NRARP, EXD3, NOXA1, ENTPD8, NSMF, PNPLA7, MRPL41, DPH7, ZMYND19, ARRDC1, EHMT1, CACNA1B"
p14c10.0,10,120000,20700000,0.15347746016785907,0.03416800569402839,"ZMYND11, DIP2C, LARP4B, GTPBP4, IDI2, IDI1, WDR37, ADARB2, PFKP, PITRM1, KLF6, AKR1E2, AKR1C1, AKR1C2, AKR1C3, AKR1C4, UCN3, TUBAL3, NET1, CALML5, CALML3, ASB13, TASOR2, GDI2, ANKRD16, FBH1, IL15RA, IL2RA, RBM17, PFKFB3, PRKCQ, SFMBT2, ITIH5, ITIH2, KIN, ATP5F1C, TAF3, GATA3, CELF2, USP6NL, ECHDC3, PROSER2, UPF2, DHTKD1, SEC61A2, NUDT5, CDC123, CAMK1D, CCDC3, OPTN, MCM10, UCMA, PHYH, SEPHS1, BEND7, PRPF18, FRMD4A, FAM107B, CDNF, HSPA14, SUV39H2, DCLRE1C, MEIG1, OLAH, ACBD7, RPP38, NMT2, FAM171A1, ITGA8, MINDY3, PTER, C1QL3, RSU1, CUBN, TRDMT1, VIM, ST8SIA6, HACD1, STAM, TMEM236, MRC1, SLC39A12, CACNB2, NSUN6, ARL5B, MALRD1, PLXDC2"
p14c10.1,10,20695000,24465000,0.9968889849420807,0.10295938591619679,"NEBL, SKIDA1, MLLT10, DNAJC1, EBLN1, COMMD3, BMI1, SPAG6, PIP4K2A, ARMC3, MSRB2, PTF1A, C10orf67, OTUD1, KIAA1217"
p14c10.2,10,24460000,31460000,0.259388073861868,0.034335240389984485,"ARHGAP21, PRTFDC1, THNSL1, ENKUR, GPR158, MYO3A, GAD2, APBB1IP, PDSS1, ABI1, ANKRD26, YME1L1, MASTL, ACBD5, PTCHD3, RAB18, MKX, ODAD2, MPP7, WAC, BAMBI, LYZL1, SVIL, JCAD, MTPAP, MAP3K8, LYZL2, ZNF438, ZEB1"
p14c10.3,10,31455000,31875000,0.9992326195295893,0.21754004821116474,ARHGAP12
p14c10.4,10,31870000,51900000,0.44768683715448687,0.04077475435293637,"KIF5B, EPC1, CCDC7, ITGB1, NRP1, PARD3, CUL2, CREM, CCNY, GJD4, FZD8, ANKRD30A, MTRNR2L7, ZNF248, ZNF25, ZNF33A, ZNF37A, ZNF33B, BMS1, RET, CSGALNACT2, RASGEF1A, FXYD4, HNRNPF, ZNF487, ZNF239, ZNF485, ZNF32, CXCL12, TMEM72, RASSF4, DEPP1, ZNF22, OR13A1, ALOX5, MARCHF8, ZFAND4, WASHC2C, AGAP4, TIMM23, NCOA4, MSMB, ANTXRL, ANXA8L1, NPY4R, GPRIN2, SYT15, PTPN20, GDF10, GDF2, RBP3, ZNF488, ANXA8, FAM25G, AGAP9, NPY4R2, FAM25C, FRMPD2, MAPK8, ARHGAP22, WDFY4, LRRC18, VSTM4, FAM170B, TMEM273, C10orf71, DRGX, ERCC6, PGBD3, CHAT, SLC18A3, C10orf53, OGDHL, PARG, TIMM23B, AGAP6, WASHC2A, ASAH2, SGMS1, ASAH2B, A1CF, PRKG1, CSTF2T"
p14c10.5,10,51895000,51910000,1.0,1.0170860667423502,
p14c10.6,10,51930000,59625000,0.03966221649529786,0.01723780589394245,"DKK1, MBL2, PCDH15, MTRNR2L5, ZWINT, IPMK, CISD1, UBE2D1, TFAM, BICC1, PHYHIPL, FAM13C"
p14c10.7,10,59620000,59860000,0.9997993443120339,0.23433336185794668,"SLC16A9, MRLN, CCDC6"
p14c10.8,10,59855000,65760000,0.3463793430589919,0.032988412496866695,"ANK3, CDK1, RHOBTB1, TMEM26, CABCOCO1, ARID5B, RTKN2, ZNF365, ADO, EGR2, NRBF2, JMJD1C, REEP3"
p14c10.9,10,65755000,66245000,0.999999996433184,0.3206675560342439,CTNNA3
p14c10.10,10,66240000,73920000,0.34831490491627304,0.029525627823568164,"LRRTM3, DNAJC12, SIRT1, HERC4, MYPN, ATOH7, PBLD, HNRNPH3, RUFY2, DNA2, SLC25A16, TET1, CCAR1, STOX1, DDX50, DDX21, KIFBP, SRGN, VPS26A, SUPV3L1, HKDC1, HK1, TACR2, TSPAN15, NEUROG3, FAM241B, COL13A1, MACROH2A2, AIFM2, TYSND1, SAR1A, PPA1, NPFFR1, LRRC20, EIF4EBP2, NODAL, PALD1, PRF1, ADAMTS14, TBATA, SGPL1, PCBD1, UNC5B, SLC29A3, CDH23, C10orf105, VSIR, PSAP, CHST3, SPOCK2, ASCC1, ANAPC16, DDIT4, DNAJB12, MICU1, MCU, OIT3, PLA2G12B, P4HA1, NUDT13, ECD, FAM149B1, DNAJC9, MRPS16, ANXA7, MSS51, PPP3CB, USP54, MYOZ1, SYNPO2L, AGAP5, SEC24C, FUT11, CHCHD1, ZSWIM8, NDST2, CAMK2G, PLAU"
p14c10.11,10,73915000,76030000,0.9468579938630465,0.10353446333261866,"VCL, AP3M1, ADK, KAT6B, DUSP29, DUSP13, SAMD8, VDAC2, COMTD1, ZNF503, LRMDA"
p14c10.12,10,76025000,102640000,0.06363324382226168,0.03509813456475673,"KCNMA1, DLG5, POLR3A, RPS24, ZMIZ1, PPIF, ZCCHC24, EIF5AL1, SFTPA2, SFTPA1, NUTM2B, SFTPD, TMEM254, PLAC9, ANXA11, MAT1A, DYDC1, DYDC2, PRXL2A, TSPAN14, SH2D4B, NRG3, GHITM, C10orf99, CDHR1, LRIT2, LRIT1, RGR, CCSER2, GRID1, WAPL, OPN4, LDB3, BMPR1A, MMRN2, SNCG, ADIRF, FAM25A, GLUD1, SHLD2, NUTM2A, MINPP1, PAPSS2, ATAD1, KLLN, PTEN, RNLS, LIPJ, LIPF, LIPK, LIPN, LIPM, ANKRD22, STAMBPL1, ACTA2, FAS, CH25H, LIPA, IFIT2, IFIT3, IFIT1B, IFIT1, IFIT5, SLC16A12, PANK1, KIF20B, HTR7, RPP30, ANKRD1, PCGF5, HECTD2, PPP1R3C, TNKS2, FGFBP3, BTAF1, CPEB3, MARCHF5, IDE, KIF11, HHEX, EXOC6, CYP26C1, CYP26A1, MYOF, CEP55, FFAR4, RBP4, PDE6C, FRA10AC1, LGI1, SLC35G1, PLCE1, NOC3L, TBC1D12, HELLS, CYP2C18, CYP2C19, CYP2C9, CYP2C8, ACSM6, PDLIM1, SORBS1, ALDH18A1, TCTN3, ENTPD1, CC2D2B, CCNJ, ZNF518A, BLNK, DNTT, OPALIN, TLL2, TM9SF3, PIK3AP1, LCOR, SLIT1, ARHGAP19, FRAT1, FRAT2, RRP12, PGAM1, EXOSC1, ZDHHC16, MMS19, UBTD1, ANKRD2, HOGA1, C10orf62, MORN4, PI4K2A, AVPI1, ZFYVE27, SFRP5, GOLGA7B, CRTAC1, R3HCC1L, LOXL4, PYROXD2, HPS1, HPSE2, CNNM1, GOT1, NKX2-3, SLC25A28, ENTPD7, COX15, CUTC, ABCC2, DNMBP, CPN1, ERLIN1, CHUK, CWF19L1, BLOC1S2, PKD2L1, SCD, WNT8B, SEC31B, NDUFB8, HIF1AN, PAX2, SLF2, SEMA4G, MRPL43, TWNK, LZTS2, PDZD7, SFXN3, KAZALD1, TLX1, LBX1, BTRC, POLL, DPCD, FBXW4, FGF8, NPM3, OGA, KCNIP2, ARMH3, HPS6, LDB1, PPRC1, NOLC1, ELOVL3, PITX3, GBF1, NFKB2, PSD, FBXL15, CUEDC2, MFSD13A, ACTR1A, SUFU"
p14c10.13,10,102635000,105355000,0.0016643397348784133,-0.030475934025563634,"TRIM8, ARL3, SFXN2, WBP1L, CYP17A1, BORCS7, AS3MT, CNNM2, NT5C2, RPEL1, INA, PCGF6, TAF5, ATP5MK, PDCD11, CALHM2, CALHM1, CALHM3, NEURL1, SH3PXD2A, STN1, SLK, COL17A1, SFR1, CFAP43, GSTO1, GSTO2, ITPRIP, CFAP58, SORCS3"
p14c10.14,10,105350000,135435000,0.5307564641056368,0.04782431065768963,"SORCS1, XPNPEP1, ADD3, MXI1, SMNDC1, DUSP5, SMC3, RBM20, PDCD4, BBIP1, SHOC2, ADRA2A, GPAM, TECTB, ACSL5, ZDHHC6, VTI1A, TCF7L2, HABP2, NRAP, CASP7, PLEKHS1, DCLRE1A, NHLRC2, ADRB1, CCDC186, TDRD1, VWA2, AFAP1L2, ABLIM1, FAM160B1, TRUB1, ATRNL1, GFRA1, CCDC172, PNLIPRP3, PNLIP, PNLIPRP1, C10orf82, HSPA12A, ENO4, SHTN1, VAX1, KCNK18, SLC18A2, PDZD8, EMX2, RAB11FIP2, FAM204A, PRLHR, CACUL1, NANOS1, EIF3A, DENND10, SFXN4, PRDX3, GRK5, RGS10, TIAL1, BAG3, INPP5F, MCMBP, SEC23IP, PLPP4, WDR11, FGFR2, ATE1, NSMCE4A, TACC2, BTBD16, PLEKHA1, ARMS2, HTRA1, DMBT1, C10orf120, CUZD1, FAM24B, FAM24A, C10orf88, PSTK, IKZF5, ACADSB, HMX3, HMX2, BUB3, GPR26, CPXM2, CHST15, OAT, NKX1-2, LHPP, FAM53B, EEF1AKMT2, ABRAXAS2, ZRANB1, CTBP2, TEX36, EDRF1, MMP21, UROS, BCCIP, DHX32, FANK1, ADAM12, C10orf90, DOCK1, INSYN2A, NPS, FOXI2, CLRN3, PTPRE, MKI67, MGMT, EBF3, C10orf143, GLRX3, TCERG1L, PPP2R2D, BNIP3, JAKMIP3, DPYSL4, STK32C, LRRC27, PWWP2B, INPP5A, NKX6-2, CFAP46, ADGRA1, KNDC1, UTF1, VENTX, ADAM8, TUBGCP2, ZNF511, CALY, PRAP1, FUOM, ECHS1, PAOX, MTG1, SPRN, CYP2E1, SYCE1, FRG2B"
